user_id,username,tweet,retweet_count,mention_count,follower_count,verified,bot_label,location,created_at,hashtags,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
140579,operez,Surface now party on discussion tend push use really yes reason page data.,21,5,7712,0,1,Jasonburgh,2021-04-08 04:02:13,draw continue,74,6,2,1,783
270337,huntsusan,Reality surface daughter last her again determine customer.,8,3,3544,1,0,East Patricia,2020-04-29 09:40:05,,59,9,0,0,1126
500123,kthomas,Among capital old score certain couple recently accept word ahead.,93,2,6341,1,1,East Krystalhaven,2023-02-07 13:32:24,rule magazine hot growth relate,66,7,5,1,112
536803,lcervantes,Represent see white offer painting example star early service.,41,1,1277,1,0,Port Rachel,2021-08-26 06:11:29,whose,62,10,1,1,643
367816,dmoore,Population audience fine environment film building instead record capital tell several without.,0,5,308,0,1,South Matthewtown,2022-06-30 09:14:56,wonder,95,6,1,1,334
791068,larry73,Left heavy accept sound song option.,70,1,9898,0,0,Port Rebeccafurt,2021-10-06 07:20:21,,36,7,0,0,602
289534,patrickjennings,Factor can either truth call open break physical.,70,4,4925,1,0,Chapmanhaven,2020-03-05 03:52:35,study,49,15,1,1,1182
472572,osmith,Nothing practice tax floor detail street consumer at western similar base stand since.,62,4,1208,1,1,Valentinemouth,2021-02-13 07:19:27,,86,6,0,0,837
544018,theodorepowell,Themselves work peace out every grow question strong money modern season attention toward.,99,5,2148,0,0,Hannahville,2022-04-08 06:24:41,,90,14,0,0,418
449437,marcus16,But deal authority tend difference skill.,91,3,7207,0,1,Amymouth,2022-04-18 13:54:41,represent serve old,41,8,3,1,407
517842,wesleymurphy,Democrat charge tree heavy call million game.,32,2,9560,0,0,South Robert,2023-05-11 23:28:33,sea,45,12,1,1,19
547491,imullins,Radio prepare her either win western friend as again memory.,1,4,4285,1,1,Newmanhaven,2020-01-30 01:17:04,usually back picture why,60,8,4,1,1217
983532,bennettpeter,Town put discussion sister lead determine present see.,41,3,2073,1,0,Lake Randallmouth,2020-07-20 04:07:13,want,54,12,1,1,1045
806119,qoliver,Enjoy cause travel benefit eight claim recent research any audience.,32,2,2824,1,1,Bryantville,2023-04-06 09:39:19,detail key he size account,68,7,5,1,54
173431,heatherflores,Provide must stay bill hospital return plant this dog see movement.,83,2,9139,1,0,North Michael,2020-10-31 21:11:14,three road kind college body,67,13,5,1,941
415684,alopez,Win purpose land control amount method wide up single western year beat guy.,50,1,6515,1,1,North Ann,2023-03-15 09:38:02,life blood bad,76,6,3,1,76
724784,allenjoseph,None room parent law lay major themselves president current live rock station doctor.,70,4,1113,1,0,Lake Jasonchester,2021-09-01 10:04:44,word rise tell,85,11,3,1,636
452533,dlittle,Instead some try move when here process help open mission individual range.,50,2,8373,1,1,Shannonhaven,2021-09-16 01:51:06,,75,7,0,0,622
781464,chad89,Court industry simple late under human give public Mrs word particular form marriage.,81,0,2370,0,1,North Thomas,2023-04-27 19:09:14,fine,85,6,1,1,33
746925,lawrencedenise,Others rather southern all turn unit music improve quickly.,31,5,604,0,1,West Timothyville,2022-12-25 06:52:38,,59,14,0,0,157
311750,kristina57,Possible attention treatment recognize environmental they keep walk ahead challenge ahead ability.,19,2,3317,1,0,Deleonmouth,2023-01-19 08:34:03,change north,98,10,2,1,131
918988,ryanyoung,Most their suddenly they new wide town last simple free.,85,5,4796,0,0,East Bridgetberg,2022-10-12 12:48:40,,56,9,0,0,230
475233,ltownsend,Including perform low live floor represent lose there kind possible.,60,2,5362,1,1,New Jason,2021-05-29 22:16:41,great recent boy,68,9,3,1,731
700903,monicarhodes,Employee door kind I over institution bad cause capital treat trouble.,84,5,1541,1,1,Shannontown,2023-03-16 09:07:34,animal attack work,70,12,3,1,75
945613,kcarter,Single determine project physical listen radio worry build much including ability man.,67,4,4520,1,1,Lynchmouth,2022-07-11 22:37:20,down allow draw smile threat,86,7,5,1,323
741987,meredith13,Deep investment stage natural week knowledge building leg word really.,40,1,3169,0,0,Johnsonmouth,2021-02-28 00:12:58,imagine issue would memory less,70,10,5,1,822
123259,jerry89,Better program letter response foreign relationship building population coach note wish.,79,0,4232,0,1,South Christopherville,2020-09-11 17:45:08,top late less camera then,88,7,5,1,991
166109,patrickabbott,Effort manager organization hotel change time student simply camera force keep late.,88,1,6341,1,1,Samuelland,2020-07-03 22:07:26,ago area share writer,84,13,4,1,1061
157837,clarketoni,Only expert remember national morning partner condition Congress find instead.,79,3,8139,1,1,South Victoriaborough,2021-04-16 16:43:35,task coach note,78,10,3,1,774
147091,woodssandy,Case television old month single would direction most practice help now.,64,1,4100,1,0,Millermouth,2021-12-27 04:51:41,,72,10,0,0,520
685958,christopherbowman,Rock reality thing star already choice region activity seat within learn.,48,1,4114,1,1,North Emilystad,2021-05-21 14:59:52,tend that environment,73,17,3,1,739
409711,villarrealashley,Religious apply us we such wonder.,100,5,8283,1,1,New Gabriela,2022-03-21 23:48:09,level first along man adult,34,16,5,1,435
549085,kevin36,Economic level pass medical recognize out question among.,42,1,2971,1,0,Blackchester,2020-04-03 13:04:13,partner company from,57,7,3,1,1152
261413,lchang,Rather position bank tough probably industry risk husband claim today think fund or.,43,2,6192,1,1,New Jeremyland,2021-09-29 10:16:20,church,84,6,1,1,608
197777,longjeremy,Government hair describe ago nature education start behavior daughter manage some.,15,5,9876,1,0,New Denisefurt,2021-09-01 02:45:28,specific practice,82,10,2,1,637
779906,sarahharris,Nearly agree special seven test now question movie choose small be serve feel person.,59,1,5515,0,1,Alisonland,2023-05-14 06:54:28,easy suggest,85,11,2,1,17
326584,kaylawolf,Strategy change statement single might movie eye employee never person price.,43,1,9440,1,1,West Jeffrey,2022-10-19 20:24:47,,77,9,0,0,223
650557,margaretallison,Race medical recent computer long business.,38,1,8471,0,1,North Anthonystad,2022-01-13 23:21:20,simply off former report,43,15,4,1,502
806840,kathrynrodriguez,Bank risk group cut book price sort next dinner pattern buy.,32,0,2112,1,0,South Bradley,2023-04-29 22:09:07,standard chance,60,16,2,1,31
969715,robertshea,Mention current TV walk add near economic talk.,82,2,3552,1,1,West Coltonland,2022-03-13 07:12:59,test similar,47,10,2,1,444
330566,berryjack,Most strategy hit ability behavior brother he campaign.,98,1,67,1,1,Port Summerborough,2023-02-09 23:05:00,series reduce game four address,55,9,5,1,110
669096,joshua51,Always close leader term tonight there religious sure almost focus.,87,1,2457,1,1,Thomasview,2021-12-07 20:12:16,green,67,8,1,1,539
274191,cunninghamlori,Something market commercial series bring begin try along television may beat occur attack.,24,5,1429,0,0,New Christina,2022-04-21 08:04:47,drive discuss,90,14,2,1,404
724228,schmidtjessica,Recognize drug time modern film course rest agent single seat pay can necessary.,25,3,4468,1,0,Russellland,2022-04-02 14:32:34,early report level under,80,14,4,1,423
786249,grossfrank,Talk place our society bag network hot Congress most national truth senior course.,48,5,3041,0,0,Johnside,2020-10-13 20:43:42,hour,82,10,1,1,959
798946,tsalazar,Word also produce production someone weight wait result PM store.,80,2,4542,1,0,Clarkchester,2023-01-10 15:25:46,realize mouth international,65,8,3,1,140
760990,johnsonvictoria,Smile best marriage white left central.,67,4,9507,0,0,Martinezborough,2022-10-06 18:51:50,,39,15,0,0,236
112306,theresa43,Moment simply specific music hour region suddenly.,96,4,677,1,1,New Teresa,2022-10-18 03:08:32,conference economy safe father paper,50,9,5,1,225
475800,russell87,Wear provide simply individual cup drop participant evening itself song.,61,3,1384,1,1,East Davidburgh,2022-03-09 08:29:09,get last,72,9,2,1,447
462253,sherri55,Professional white share military him purpose.,88,3,237,0,1,New Benjaminport,2021-05-30 00:06:08,area care happy family,46,8,4,1,731
950558,bradyfrancis,Road visit resource magazine doctor human include give.,96,5,6117,1,1,Smithhaven,2023-02-09 04:14:55,also,55,12,1,1,111
623815,maria06,Many mean represent him under miss claim investment investment.,31,2,2561,1,1,Moralesside,2021-03-23 06:46:13,,63,7,0,0,799
380656,ralphgarcia,Indicate institution name wrong baby or catch could forward industry catch health southern.,10,1,987,1,1,Sanchezfurt,2020-02-17 19:36:51,more dark yourself,91,11,3,1,1198
763327,jguerrero,She happy staff concern very property firm.,71,2,4301,1,0,South Johnshire,2021-12-29 22:18:40,,43,9,0,0,517
494364,stevensheppard,Will prepare down line focus suddenly important act tough stage standard consumer.,89,5,8868,0,1,South Jerry,2020-02-20 13:22:31,present call our environment cost,82,14,5,1,1195
252485,johnsonsamantha,Book raise PM tell find represent these feel plant.,66,2,3430,1,0,Brittanyview,2020-09-15 23:26:54,since under sell sister,51,15,4,1,987
786896,ngarcia,Everybody minute various campaign near could none blue former view though.,35,1,2178,1,0,South Jennifer,2023-01-09 14:51:05,provide interesting nation,74,7,3,1,141
351825,chungsherri,Firm old always plant herself prevent among child general space off.,68,3,7035,1,0,Hansenhaven,2023-01-21 01:33:29,move strong per,68,11,3,1,130
559563,ehuynh,Who only money expect local since all stuff movie read than.,21,4,3774,1,1,Nicoleside,2020-04-27 00:19:53,court health but type,60,6,4,1,1129
706238,bishopsarah,Citizen bag rule travel society whether choice quite several occur across by blue.,88,5,5469,1,0,Port Trevorstad,2020-10-01 04:10:19,could group,82,11,2,1,972
944823,jeffrey50,Mission beat ability enough goal movement red pattern.,35,3,4492,0,0,Cherylview,2022-07-22 21:58:23,within,54,9,1,1,312
238504,colleenevans,American body modern partner see visit store head.,2,5,6825,0,0,West Lisa,2020-09-19 18:48:56,happy until people catch happy,50,12,5,1,983
722314,gregoryterry,Pressure key before good reveal center similar itself early.,68,2,4014,1,1,East Cherylfurt,2023-01-02 06:27:07,their,60,12,1,1,149
345313,reynoldscalvin,Recognize while move else yes rate stage position shoulder live head foreign action.,17,1,6226,0,1,Florestown,2020-09-07 04:31:13,important look,84,14,2,1,996
764800,cody68,Outside box group skin care real heavy risk son.,51,3,1398,0,1,Jillberg,2020-05-17 17:55:55,national up,48,6,2,1,1108
940009,nicolepark,Long alone decision figure same benefit deep.,51,0,8013,1,0,Josephland,2020-12-01 04:03:01,daughter sound meeting word,45,10,4,1,911
310246,haneytara,Tree control television people store apply senior pay amount across sport.,76,3,4045,0,0,Jennifershire,2020-02-06 18:01:20,generation country difference away I,74,9,5,1,1209
763534,paul31,Sound street case morning high begin.,68,2,8148,1,0,Johnsonfurt,2021-03-12 09:33:11,,37,6,0,0,809
601754,jay14,Adult base compare ability picture involve special shake every loss.,37,5,2393,1,1,Mayston,2021-11-29 22:37:55,reason owner begin,68,5,3,1,547
482127,cindy37,Learn tough off citizen still treatment appear hospital.,56,1,3603,0,1,Taylorland,2022-03-19 03:05:17,tend million learn threat employee,56,7,5,1,438
582310,kristinepatrick,All million soon himself join oil.,34,2,1230,1,1,Lake Reneeview,2020-07-11 15:05:42,outside require bring risk,34,15,4,1,1053
549585,donnacalderon,Your particular top near toward bank realize not.,20,3,4127,0,0,East Kristin,2020-03-30 08:45:18,leg family speak,49,13,3,1,1156
236891,morrismonica,Office ever employee sound open unit human management decision voice.,16,3,1391,0,1,Port Andreaton,2022-12-06 11:30:13,,69,12,0,0,175
566192,trevorfowler,Indicate give realize candidate court product drive white join simply.,12,1,9245,1,0,West Natalie,2020-05-25 00:37:03,face argue method,70,12,3,1,1101
419033,normantimothy,Lead TV probably teacher sing hotel state life draw source.,72,5,1194,1,0,Allenfort,2022-10-27 23:44:12,positive nothing,59,13,2,1,215
785017,maurice91,East provide detail force dream positive maintain reason skin bad leader.,81,1,6540,1,1,Edwardshire,2020-06-17 19:33:03,site sister future,73,9,3,1,1077
867657,juanflores,Billion our behavior will give value.,69,4,8552,0,0,Turnerside,2020-08-18 21:38:54,wall official,37,10,2,1,1015
548825,robbinscharles,Shoulder prevent paper garden event society allow fire main always important.,93,3,2465,1,1,New Jessica,2021-02-18 19:36:18,investment medical walk close,77,14,4,1,831
329640,maysgregory,Moment point whom accept guy answer family response itself product determine subject clearly.,28,3,5438,1,0,Lake Brendachester,2020-04-26 14:43:03,always around,93,11,2,1,1129
805217,vsmith,Experience throw benefit that bit ball.,87,4,2628,0,0,North Joshua,2022-01-12 01:48:33,near quickly sport,39,6,3,1,504
279096,stewartjacqueline,Color give it care firm eat.,69,3,4467,1,1,East Ryan,2020-06-19 03:12:44,blood,28,17,1,1,1076
604964,josepholsen,Idea subject when research black these.,22,0,3358,1,1,North Daniel,2021-09-29 15:52:27,ask production,39,11,2,1,608
439080,fuentesjennifer,Pull surface young land large pay discuss.,67,0,2302,0,0,East Carlos,2022-12-20 20:19:35,treat better respond your set,42,15,5,1,161
773816,ashleygill,Onto city serious girl mission he reality at of pattern father computer future.,91,0,9072,1,1,Callahanfort,2023-05-05 04:13:55,huge high agency dream down,79,10,5,1,26
108378,david62,Successful single attorney occur cost lawyer this carry become thousand very worker.,87,2,9049,0,0,Leeside,2023-05-30 16:59:53,tell catch order capital,84,7,4,1,0
525294,imahoney,Case never report people attack she explain radio cover.,2,1,8007,0,1,Richardsonland,2021-01-23 09:31:29,history group,56,8,2,1,857
390673,tmann,Young little stop identify stay important which government.,56,1,4759,1,0,New Paulfort,2022-04-22 08:19:04,experience consumer,59,5,2,1,403
202253,mcclurediana,Maintain memory eye forget let yet involve end though much really.,34,3,1964,0,1,New Jennifer,2020-04-21 02:22:57,why local,66,12,2,1,1135
418084,derrick16,Wrong glass song drop pretty fill impact quickly knowledge shake up why.,79,5,9262,0,0,Barberhaven,2020-08-22 17:56:20,,72,9,0,0,1011
352464,john96,Now again we add strong difficult hot financial ball between which official under.,79,1,3580,1,1,Patrickside,2022-02-03 03:59:31,,82,6,0,0,482
596177,wmatthews,Public much TV industry charge seek ever.,55,3,6371,0,1,Tatestad,2021-05-24 14:51:32,chair democratic remain ground,41,9,4,1,736
846683,stevenkirk,Lot not whom account citizen movement than discuss election money.,14,5,4727,1,1,Stacymouth,2022-05-14 23:41:33,,66,10,0,0,381
719439,carpentersara,Security water exist model which check professional find.,32,4,9223,1,1,Jenniferborough,2023-01-17 11:18:03,goal college position certainly mention,57,13,5,1,133
986881,kbrown,Take protect sister finish store popular check than pull kid art gun half.,42,5,1826,1,1,Jenniferton,2022-03-03 21:42:20,win people charge teacher,74,6,4,1,453
572611,ambersavage,Century few wonder crime relate part friend he cost true name.,5,4,4712,0,0,Nathanstad,2020-03-14 15:48:01,,62,11,0,0,1172
